disp_x,disp_y,disp_z,eta,id,temperature,x,y,z
0.0001394259499629,0.001674978278504,0.00039000612936104,0,0.18157249074394,886.34625654654,1.2552303030303,0.59978282828283,1.76
0.00015415151273528,0.0016821212633934,0.00038995893008286,0,0.18742966786472,886.36721767101,1.2605151515152,0.60230808080808,1.76
0.00016887707550664,0.001689264248285,0.00038991173080468,0,0.19328684498549,886.38817879549,1.2658,0.60483333333333,1.76
0.00018360263827699,0.0016964072331786,0.0003898645315265,0,0.19914402210626,886.40913991997,1.2710848484848,0.60735858585859,1.76
0.00019833021923342,0.0017035511798911,0.00038979839157334,0,0.20500119922703,886.43010104444,1.2763696969697,0.60988383838384,1.76
0.00021305917481017,0.0017106957817152,0.00038971935080634,0,0.21085837634781,886.45106216892,1.2816545454545,0.61240909090909,1.76
0.00022778813038592,0.0017178403835415,0.00038964031003935,0,0.21671555346858,886.4720232934,1.2869393939394,0.61493434343434,1.76
0.00024251708596071,0.0017249849853698,0.00038956126927236,0,0.22257273058935,886.49298441787,1.2922242424242,0.6174595959596,1.76
0.00025724604153452,0.0017321295872001,0.00038948222850536,0,0.22842990771012,886.51394554235,1.2975090909091,0.61998484848485,1.76
0.00027197785387048,0.0017392755504743,0.00038937629840898,0,0.2342870848309,886.53490666683,1.3027939393939,0.6225101010101,1.76
0.00028671016117229,0.0017464217496359,0.00038926570942944,0,0.24014426195167,886.5558677913,1.3080787878788,0.62503535353535,1.76
0.00030144246847315,0.0017535679487995,0.0003891551204499,0,0.24600143907244,886.57682891578,1.3133636363636,0.62756060606061,1.76
0.00031617477577306,0.001760714147965,0.00038904453147036,0,0.25185861619321,886.59779004026,1.3186484848485,0.63008585858586,1.76
0.00033090744717269,0.0017678605206494,0.00038893051023317,0,0.25771579331399,886.61875116473,1.3239333333333,0.63261111111111,1.76
0.00034564307028491,0.0017750083000129,0.00038878866415858,0,0.26357297043476,886.63971228921,1.3292181818182,0.63513636363636,1.76
0.00036037869339619,0.0017821560793783,0.00038864681808399,0,0.26943014755553,886.66067341369,1.334503030303,0.63766161616162,1.76
0.00037511431650656,0.0017893038587456,0.00038850497200939,0,0.2752873246763,886.68163453816,1.3397878787879,0.64018686868687,1.76
0.00038984993961603,0.0017964516381149,0.0003883631259348,0,0.28114450179707,886.70259566264,1.3450727272727,0.64271212121212,1.76
0.00040458676856086,0.0018035999921357,0.00038820990580065,0,0.28700167891785,886.72355678712,1.3503575757576,0.64523737373737,1.76
0.00041932567473474,0.001810749336077,0.00038803709217936,0,0.29285885603862,886.74451791159,1.3556424242424,0.64776262626263,1.76
0.00043406458090774,0.0018178986800201,0.00038786427855807,0,0.29871603315939,886.76547903607,1.3609272727273,0.65028787878788,1.76
0.00044880348707985,0.001825048023965,0.00038769146493678,0,0.30457321028016,886.78644016055,1.3662121212121,0.65281313131313,1.76
0.00046354239325109,0.0018321973679118,0.00038751865131549,0,0.31043038740094,886.80740128502,1.371496969697,0.65533838383838,1.76
0.00047828333055943,0.0018393476797974,0.00038732666958948,0,0.31628756452171,886.8283624095,1.3767818181818,0.65786363636364,1.76
0.00049302548773566,0.0018464985730121,0.00038712317580838,0,0.32214474164248,886.84932353398,1.3820666666667,0.66038888888889,1.76
0.00050776764491103,0.0018536494662286,0.00038691968202727,0,0.32800191876325,886.87028465845,1.3873515151515,0.66291414141414,1.76
0.00052250980208555,0.0018608003594469,0.00038671618824617,0,0.33385909588403,886.89124578293,1.3926363636364,0.66543939393939,1.76
0.00053725195925924,0.001867951252667,0.00038651269446507,0,0.3397162730048,886.91220690741,1.3979212121212,0.66796464646465,1.76
0.0005519969548284,0.0018751034984941,0.00038628238411667,0,0.34557345012557,886.93316803188,1.4032060606061,0.6704898989899,1.76
0.00056674232920908,0.0018822559248416,0.00038604849482929,0,0.35143062724634,886.95412915636,1.4084909090909,0.67301515151515,1.76
0.00058148770358894,0.0018894083511909,0.00038581460554191,0,0.35728780436712,886.97509028084,1.4137757575758,0.6755404040404,1.76
0.00059623307796798,0.0018965607775418,0.00038558071625453,0,0.36314498148789,886.99605140531,1.4190606060606,0.67806565656566,1.76
0.00061097889669547,0.0019037134156382,0.0003853426189738,0,0.36900215860866,887.01701252979,1.4243454545455,0.68059090909091,1.76
0.0006257274509771,0.0019108673572976,0.00038507861595156,0,0.37485933572943,887.03797365427,1.4296303030303,0.68311616161616,1.76
0.00064047600525793,0.0019180212989586,0.00038481461292933,0,0.38071651285021,887.05893477874,1.4349151515152,0.68564141414141,1.76
0.00065522455953797,0.0019251752406214,0.0003845506099071,0,0.38657368997098,887.07989590322,1.4402,0.68816666666667,1.76
0.00066997311381721,0.0019323291822858,0.00038428660688487,0,0.39243086709175,887.1008570277,1.4454848484848,0.69069191919192,1.76
0.00068472291486574,0.0019394837180504,0.00038401075293308,0,0.39828804421252,887.12181815217,1.4507696969697,0.69321717171717,1.76
0.00069947460789053,0.001946639155363,0.00038371691516253,0,0.4041452213333,887.14277927665,1.4560545454545,0.69574242424242,1.76
0.00071422630091455,0.0019537945926773,0.00038342307739197,0,0.41000239845407,887.16374040113,1.4613393939394,0.69826767676768,1.76
0.00072897799393779,0.0019609500299931,0.00038312923962142,0,0.41585957557484,887.1847015256,1.4666242424242,0.70079292929293,1.76
0.00074372968696029,0.0019681054673106,0.00038283540185087,0,0.42171675269561,887.20566265008,1.4719090909091,0.70331818181818,1.76
0.00075848340682272,0.0019752618704078,0.00038252221168134,0,0.42757392981638,887.22662377456,1.4771939393939,0.70584343434343,1.76
0.00077323819566847,0.0019824187828714,0.00038219881478651,0,0.43343110693716,887.24758489903,1.4824787878788,0.70836868686869,1.76
0.00078799298451347,0.0019895756953366,0.00038187541789169,0,0.43928828405793,887.26854602351,1.4877636363636,0.71089393939394,1.76
0.00080274777335773,0.0019967326078034,0.00038155202099686,0,0.4451454611787,887.28950714799,1.4930484848485,0.71341919191919,1.76
0.00081750256220127,0.0020038895202717,0.00038122862410203,0,0.45100263829947,887.31046827246,1.4983333333333,0.71594444444444,1.76
